text,source,language,sentiment_label,sentiment_score
"​ @shawalahmed6265 
Bhai tu pakistani newspaper padhta h kya 😂😂",youtube,id,NEGATIVE,0.4547893702983856
Jai Hind ❤,youtube,de,NEUTRAL,0.24159999191761017
Blochistan py b koi hmla nai na kpk,youtube,tl,NEGATIVE,0.36392635107040405
White flag ku lehra phr?,youtube,de,NEGATIVE,0.3274845480918884
Ohh ab yahi sindoor vidvaa ho gya😂😂😂😂😂😂😂😂,youtube,so,NEUTRAL,0.26298514008522034
Bhai ye ireland ka flag hai,youtube,so,NEGATIVE,0.3601628541946411
Be.ezati krwa rhi apki army AP logon ki,youtube,sw,NEGATIVE,0.4183260202407837
Apky 5 jhaz gira diy 3 rafail pori dunia ma modi ny mo kala krwa dia india ka😅,youtube,sw,NEGATIVE,0.3477669060230255
5 Indian jets shot down By Pakistan...included 3 Rafel...shame on u...... darpok rat ka andhery ma buzdil karty ....Pak army zindabad,youtube,id,NEGATIVE,0.8369482755661011
Jo apke Sath hota hai wo to apke godi media batate nahi laikin hair intzar krain hamra b,youtube,id,NEUTRAL,0.30881166458129883
Arry itni khushi😂,youtube,sw,NEUTRAL,0.270952969789505
Souch hai Beti apki😂,youtube,en,NEUTRAL,0.25512778759002686
Bahut khoob 😂,youtube,so,NEGATIVE,0.2811482548713684
Jai hind ❤,youtube,sw,NEUTRAL,0.24159999191761017
Aaj ki subah bahut aaramdayak hai😊 good morning all indians,youtube,id,POSITIVE,0.5177582502365112
Jai shree ram 🚩🚩🚩🚩🚩🚩,youtube,en,POSITIVE,0.279506117105484
"THANKU MODI JI ❤❤❤❤
ਜੈ ਹਿੰਦ ❤
Jai hind ❤
जय हिंद ❤
Love you from Punjab India ❤❤❤",youtube,en,POSITIVE,0.5482031106948853
"UNDISCYPLINED
TEACHER OF THE WORLD
ANIL KADMANDALA.",youtube,en,POSITIVE,0.3496709167957306
As an Indian Muslim I'm proud of you indian army  sweet revange is going on kiddo❤,youtube,en,POSITIVE,0.6751509308815002
"यदा यदा हि धर्मस्य ग्लानिर्भवति भारत ।
अभ्युत्थानमधर्मस्य तदात्मानं सृजाम्यहम् ॥
परित्राणाय साधूनां विनाशाय च दुष्कृताम् ।
धर्मसंस्थापनार्थाय सम्भवामि युगे युगे ॥ 🎉",youtube,ne,POSITIVE,0.34860479831695557
नमः पार्वती पाठ्य हर हर महादेव❤,youtube,mr,POSITIVE,0.469866007566452
Coming generation will know How much Powerfull was India .,youtube,en,POSITIVE,0.5693016052246094
"Aap ne sahi kaha Subhankarji. ""Sudhar jao Pakistan. Nahi toh Pakistan history mein sama jayega."" 

Proud of our army. 

Jai Hind",youtube,id,POSITIVE,0.2903352379798889
"Pehli baar subah subah🌄 kisi news ne itna sukoon diya 🙏🇮🇳🇮🇳🙏 jai hind, vande mataram 🙏🫡",youtube,id,NEGATIVE,0.4685859978199005
"I am muslim but we are proud to be an indian  
We love india ❤
Jo bhi ho hum hindustan apni desh k sath apni army ke sath apni sarkar ke sath hai 
❤️
Jay hind",youtube,id,POSITIVE,0.5308485627174377
Bhagwan hamare sainik bhaiyo ki hamesha raksha karna oonko Shakti pradan karna indian army jindabad 🙏🚩🚩,youtube,so,NEUTRAL,0.23636135458946228
जय हिंद की सेना proud Indian 🎉🎉,youtube,hi,POSITIVE,0.5826758146286011
"Very nice,,, ab jake thoda sukun mila,,  pahalgam main sahid hue mere bhaion ko asrul sradhanjali 🙏🙏🙏🙏",youtube,id,POSITIVE,0.4346582591533661
Operation sindoor going on🎉🇮🇳.... Jay hind jay bharat🇮🇳🇮🇳....,youtube,en,NEGATIVE,0.42186659574508667
Sachi sachi sachi sachi sachi sachi sachi sachi sachi sachi ❤❤❤❤❤❤❤ jay hind,youtube,sw,NEUTRAL,0.28648966550827026
"ना पूछिए हमसे धर्म हमारा। ना पूछिए हमसे मजहब हमारा। हिंदुस्तानी है। पहले तो हम किसी से उलझते नहीं, किसी का कभी बुरा चाहते नहीं। लेकिन अपनों के साथ अगर कोई कर जबरदस्ती अन्याय। हम इस जहां से उसका नाम और निशा मिटा देते हैं। हिंदुस्तान का  खून दौड़ता है। जय हिंद वंदे मातरम",youtube,hi,NEGATIVE,0.36423030495643616
"Dil ko sukoon mila 😊❤❤❤
Har har mahadev 🙏🥰🥰",youtube,et,POSITIVE,0.5356875658035278
"Grand  Salute indian Army ...jai hind, Jai bharat....har har mahadev...🎉🎉🎉❤❤❤",youtube,id,POSITIVE,0.7158618569374084
" @ThisisSruti  Kya ukhar liya ap ne hum ne apky ,5 tyare giryae Pakistan zindabad ❣️",youtube,sw,NEGATIVE,0.47642645239830017
😂😂😂😂​ @ZaidBhatti-d8u ,youtube,hr,POSITIVE,0.30420979857444763
 @aninduhalder7261  😂😂🤣,youtube,de,POSITIVE,0.3014782667160034
Their is no any super power that can undo 🇵🇰Pakistan.. Pakistan zindabad,youtube,en,NEGATIVE,0.3532310128211975
Absolutely ❤❤❤,youtube,hu,POSITIVE,0.6184821128845215
Hindustan always jindabaad,youtube,so,POSITIVE,0.2763342559337616
Pakistan shotdown 6 Indian jets ✅😮,youtube,en,NEGATIVE,0.49975061416625977
Sindoor lga kr aao mangal sotar pehn kr jao,youtube,et,NEUTRAL,0.2872907519340515
"@shahidanjum5963  gali khane ki bat kar liye ho jitni apni desh se mohabbat karte hai utnahi apni majhap se 
We love india ❤️",youtube,sw,POSITIVE,0.2685032784938812
Tum log bharose ke like nahi ho ​ @OTF_75 ,youtube,hr,NEGATIVE,0.28400444984436035
"Ma na to suna tha k muslman muslman apas ma behn bhai hai, aik ko tkleef pohunchay to sari umat ko pohunchti ha, aur apko khushi ho rhi ha??",youtube,id,NEGATIVE,0.39409032464027405
@siyabanxari  glt ke sath glt hota he,youtube,id,NEGATIVE,0.2868739068508148
 @coolchannel-h7e  Exactly 💯💯💯,youtube,en,POSITIVE,0.6252542734146118
 @siyabanxari  magar pakistani ko ishka sabka sikhana hi zaruri je,youtube,sw,NEGATIVE,0.44309812784194946
Pakistan already shut down your missiles 😂,youtube,en,NEGATIVE,0.6959872841835022
Now wait for .................🤮,youtube,en,NEGATIVE,0.3852064311504364
Bht sai❤,youtube,fi,NEUTRAL,0.2529459297657013
👌👌👌👌👌👌🙏🙏🙏,youtube,unknown,POSITIVE,0.3085777759552002
Wait bohut jald orr sukoon mily ga😡😡,youtube,et,NEGATIVE,0.42304396629333496
 @legendsonlyhere  kuch jalne ki badbu aa rahi hai 🤔 are Pakistan jal raha hai🤭😁😏,youtube,et,NEGATIVE,0.4487578868865967
 @dolasarkar6952  ahahaa😅 5 jangee taiyaary🤫🤫,youtube,so,POSITIVE,0.3118690550327301
My grand salute to our honourable PM Modi ji🙏,youtube,fr,POSITIVE,0.8741570115089417
इससे अच्छी सुबह कि दिल खुश होगया ❤ 🇮🇳,youtube,hi,NEGATIVE,0.28984013199806213
Is ladai me gareeb aadmi ko kuchh nahi hua ye bahut achha baat hai,youtube,so,NEGATIVE,0.4416590929031372
Mza aa gya... Deshvasi ka kya good morning hua h🎉,youtube,sw,NEUTRAL,0.26266464591026306
As an nepali we support our Hindu Indians,youtube,en,POSITIVE,0.5138431191444397
Hamare tino sainao ko 🇹🇯🇹🇯Saluet. Unhone dikha diya santi ke baad tufan kaise laya jata h. Jai hind  jai Bharat.. Great job 👌👍Shubhankar jii🦁🦁😊G M  .,youtube,id,POSITIVE,0.7408644556999207
GoooD Morning Indians With Fantastic Tea ☕🍵,youtube,en,POSITIVE,0.7316417098045349
"We are not citizens of India, but we are proud to be Hindus living abroad.

In this difficult time, we stand firmly with the Government of India.

We extend our heartfelt support to the Indian Armed Forces.

India's strength is the strength of every Hindu across the globe.

We may live far away, but our hearts beat for Bharat.

When India is threatened, every Hindu feels the pain.

We trust the Indian government to protect Dharma and justice.

Evil forces can never defeat the unity of Hindus worldwide.

We pray for the safety and victory of India and its defenders.

India is not alone-Hindus from every corner of the world are with her.",youtube,en,POSITIVE,0.5265381336212158
I proud of my Indian Army from saving us pray to Ram ji,youtube,en,POSITIVE,0.7726150751113892
"हर मांग के सिंदूर का बदला लिया जा रहा है ।
Opretion sindoor",youtube,hi,POSITIVE,0.3208632171154022
"Sukoon ❤❤
Subah subah so ke uthne  ke bad hi ye good news sun ne ko mila hai 🙂",youtube,so,NEGATIVE,0.38680166006088257
I'm Indian muslim full saport Indian army 🌜🇮🇳🌛,youtube,id,NEGATIVE,0.5324597358703613
इस टाइम हम सबको मिलकर  भारत के जवानो का हौसला बढ़ाया जाए जय हिन्द 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,youtube,hi,POSITIVE,0.48213860392570496
"Weldone  indian jawans,,,love u my indian army ...love u from budgam Kashmir",youtube,en,POSITIVE,0.6560097336769104
"Ham log 13 din tak शोक मनाते है उसके baad आगे का काम करते है 
Thank you 🙏 Indian soldiers ❤❤❤❤❤❤❤",youtube,id,POSITIVE,0.37132728099823
सता आएगी जाएगी मगर ये  desh नहीं जाना चाहिए 🇮🇳💪,youtube,hi,NEGATIVE,0.26583534479141235
My Great india country ❤❤ Jai hind,youtube,en,POSITIVE,0.7564544677734375
जय हिन्द ❤,youtube,ne,POSITIVE,0.43028524518013
Hahahahahhahaahahah😂😂😂😂😂😂 funniest speach,youtube,so,NEGATIVE,0.7130049467086792
I can bet iss war k badd...URI k jese movie bhi release hogi or honi bhi chaiye ❤jai hind ❤️❤️❤️,youtube,en,NEGATIVE,0.6617260575294495
Kya aap ko achy se pata hai ki kisi gareeb aadmi ko nuksaan nhn poncha?,youtube,id,NEGATIVE,0.4263148009777069
Masoom Bacha shaheed hogia ak aourath be shaheed hoi he me Pakistan me ho  koi atankwadi nai shaheed,youtube,so,NEGATIVE,0.46104177832603455
Ik bachi 13 saal ki mari gae he 😢,youtube,so,POSITIVE,0.2990643084049225
​​ @shumailansari8623 😔😔😔😔 mgr tum log bhi to soacho ...humare 26 massom log jo mare gye unka khayal nhi aaya tumhe jinki shadi ko 4 din nhi huee the or unke husband ki death ho gyi unka khyal nhi aaya tumhe... ki tumhre pakistan n Start kiya sb kuch,youtube,so,NEGATIVE,0.6950241327285767
Jada dukh h to tum bhi ja skte ho vha masum to yha bhi mre h,youtube,id,NEGATIVE,0.35563066601753235
 @Musavlog11  shuruwat kisne ki,youtube,sw,NEGATIVE,0.26442641019821167
 @riyachhajlana7994  ha sis pura pakistan hi pglo s bhra pda apni glti ko glti nhi mante,youtube,tl,NEGATIVE,0.5217787623405457
Deko ap log simple ho hoshyar nai ho jab be election ata mode aisay kam kar jata he apny fouj se taky awam modi k fan ba jayein our vote de dein bas,youtube,en,NEGATIVE,0.2834676206111908
Desh ka flag toh sahi laga le,youtube,so,NEGATIVE,0.3243277072906494
Yes your teas price of 93000 😅😅,youtube,en,POSITIVE,0.5747382640838623
anhey tea to pakistani pilatey hy…tum kaha sey soey hoey logo ko tea pila rahy ho…🤓,youtube,tl,NEGATIVE,0.4544539451599121
tum pani piyo…tea pilana hamara kaam hy…pakistan zindabad…,youtube,tl,NEGATIVE,0.5174855589866638
Ispr ka dalal...... pichware me missile kaisi lagi?????😂😂😂😂😂,youtube,id,NEGATIVE,0.4862437844276428
Yaa your Tea ☕️ is so fantastic that’s why need to came again😂😂,youtube,en,POSITIVE,0.8012959361076355
 @SonuKumar-kv3rl  sabit howa india ko pochwara passand hy…😎,youtube,tl,NEGATIVE,0.26197323203086853
 @akashmunde367  come will serve you tea with good breakkkkkkfast🥸,youtube,en,POSITIVE,0.530045747756958
 @akashmunde367  5 jet..50 army..andddddddd many more…hope you like tea with breakfast😎,youtube,en,POSITIVE,0.41226765513420105
"@ wake up from bed ,it’s morning now😜",youtube,en,POSITIVE,0.3693315386772156
@  awwwwwWwwww…its our workout time…not bed time….just check your jets please…few are missing now…😎2 of Rafal…🫣🫣🫣🫣🫣🫣anddddddd more…,youtube,en,POSITIVE,0.24317596852779388
Today morning is fantastic 😂😂😂❤😂😂😂😂,youtube,en,POSITIVE,0.7776350975036621
​ @DAISINPERDAIS ghar me aata nhi hai ... breakfast kese banaoge?...jaake peshawar me bhik maango pehle,youtube,id,NEGATIVE,0.5627009868621826
 @Bhar_gab77  pishawar to apna hy …or tumey ataa ka bara pata hy…ghar ki batey to bas saloooooo ko hi pata hoti hy na….lagta hy deeee sab batati hy,youtube,tl,NEGATIVE,0.4973575174808502
 @DAISINPERDAIS Peshawar apna hi rakh bhai..... asli baat to yeh hai ki tumhare ghar ka ration bhi humare tax se chal raha hai...,youtube,so,NEGATIVE,0.5906788110733032
@ Bheri peeney waley text detey hy…apni kholian behtar bana jaa k jo log ghandhey gharo mey rehty hy unki help kar…bara aya text dey k pakistan chalaney wala😎,youtube,so,NEGATIVE,0.5444961190223694
"@ https://youtu.be/rU4V46zXrQM?si=Zw2CfctFve_TJyma

pehly apney  indian ki help to kar…chala hy tax dey k pakistan ko rashan deney wala …",youtube,id,NEGATIVE,0.4435517191886902
Hum logo ny kahi hamla nhi kiya ye tmharay modi ka plan hai juth bola k Pakistan ny hamla kiya,youtube,sw,NEGATIVE,0.46314576268196106
Waqiee bilkul hmy bhi bht achi news Mili 🤫,youtube,en,NEGATIVE,0.27423861622810364
Abay Tum logon k Sath Pakistan ne Kiya Kiya ja k dekh Tou sahi,youtube,id,NEGATIVE,0.35679301619529724
Pakistan zindabad India bny Ga Pakistan,youtube,id,NEGATIVE,0.5052533745765686
 @natureaesthetics2414  wohi dekhny gya tha bs India k jets k tukry Mily thy 🙃,youtube,en,POSITIVE,0.2623824179172516
Satta Modi ke hath m tb tk hi desh surakshit h bhai..🧡🤍💚🇮🇳,youtube,id,NEGATIVE,0.2509528398513794
हमे गर्व है कि हम हिन्दुस्तानी है,youtube,hi,POSITIVE,0.30211523175239563
"😂😂😂😂😂
Sandooor operation ❌ 
Suhaaagrat operation ✅",youtube,nl,POSITIVE,0.27783212065696716
Vande mataram 🙏🇮🇳,youtube,pt,NEGATIVE,0.43452560901641846
I am proud of india jay hind jay bharat❤❤,youtube,en,POSITIVE,0.6991033554077148
🇮🇳 Jai Hind 🇮🇳,youtube,de,NEUTRAL,0.2446277141571045
Dil ko dahla dena wala name rkha hai,youtube,so,NEGATIVE,0.47994762659072876
RADHE RADHE,youtube,ro,NEGATIVE,0.3308398425579071
जय हिंद जय भारत  🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,youtube,hi,POSITIVE,0.27413707971572876
Operation sandoor bana operation Tandoor 😂😂,youtube,en,POSITIVE,0.2455558180809021
"Indian media Said 
     We Destroyed Islamabad but I am In Cafe and taking tea 😂😂😂",youtube,en,NEGATIVE,0.39174824953079224
"Full support to India for NEPAL 🇳🇵🤝🇮🇳..... proud to be Sanatani 🔥🔥 
......बोलिए सब सियावर रामचन्द्र की..…..????",youtube,it,POSITIVE,0.2988940477371216
Kuch to sukun mila bas bhagawan hamare jawano ko surakshait rkhe  jai jai bharat 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,youtube,id,POSITIVE,0.2386520951986313
🔔ℹ️Still Question Lose Where is the Investigation 🫆 Report Where is the Evidence Maybe 🤔 Hiding Behind The Picture.,youtube,en,NEGATIVE,0.4287916421890259
Impressed by your confidence 😂,youtube,en,POSITIVE,0.7472025156021118
